bead1,bead2,bead3,bead4,bead5,charge1,charge2,charge3,charge4,charge5,net_charge,label_NM1,label_HB1,label_PN1,label_SI1,label_SZ1,label_NM2,label_HB2,label_PN2,label_SI2,label_SZ2,label_NM3,label_HB3,label_PN3,label_SI3,label_SZ3,label_NM4,label_HB4,label_PN4,label_SI4,label_SZ4,label_NM5,label_HB5,label_PN5,label_SI5,label_SZ5,delta_G1,delta_G2,delta_G3,delta_G4,delta_G5
C1,N1,N5a,N6,D,0,0,0.0,0.0,-2.0,-2.0,C1,none,none,none,R,N1,none,none,none,R,N5,a,none,none,R,N6,none,none,none,R,D,none,none,none,R,17.2,2.9,-7.5,-9.8,-78.8
C1,N1,N5a,N6,P6,0,0,0.0,0.0,0.0,0.0,C1,none,none,none,R,N1,none,none,none,R,N5,a,none,none,R,N6,none,none,none,R,P6,none,none,none,R,17.2,2.9,-7.5,-9.8,-27.2
C1,N1,N5a,N6,SQ3p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N5,a,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,17.2,2.9,-7.5,-9.8,-47.8
C1,N1,N5a,N6,SQ2p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N5,a,none,none,R,N6,none,none,none,R,Q2,none,p,none,S,17.2,2.9,-7.5,-9.8,-43.3
C1,N1,N5a,N6,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N5,a,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,17.2,2.9,-7.5,-9.8,-32.7
C1,N1,N4,N4a,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N4,none,none,none,R,N4,a,none,none,R,Q5,none,n,none,R,17.2,2.9,-5.0,-5.0,-64.1
C1,N1,N4,N5a,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N4,none,none,none,R,N5,a,none,none,R,Q2,none,none,none,R,17.2,2.9,-5.0,-7.5,-32.7
C1,N1,N4,N6,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N4,none,none,none,R,N6,none,none,none,R,Q5,none,n,none,R,17.2,2.9,-5.0,-9.8,-64.1
C1,N1,N4,N6,Q4n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N4,none,none,none,R,N6,none,none,none,R,Q4,none,n,none,R,17.2,2.9,-5.0,-9.8,-48.3
C1,N1,N4,N6,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N4,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,17.2,2.9,-5.0,-9.8,-32.7
C1,N1,N3a,N4a,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N3,a,none,none,R,N4,a,none,none,R,Q5,none,n,none,R,17.2,2.9,-3.6,-5.0,-64.1
C1,N1,N3a,N5a,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N3,a,none,none,R,N5,a,none,none,R,Q2,none,none,none,R,17.2,2.9,-3.6,-7.5,-32.7
C1,N1,N3a,N6,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N3,a,none,none,R,N6,none,none,none,R,Q5,none,n,none,R,17.2,2.9,-3.6,-9.8,-64.1
C1,N1,N3a,N6,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N3,a,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,17.2,2.9,-3.6,-9.8,-32.7
C1,N1,P4,N5a,P5,0,0,0.0,0.0,0.0,0.0,C1,none,none,none,R,N1,none,none,none,R,P4,none,none,none,R,N5,a,none,none,R,P5,none,none,none,R,17.2,2.9,-17.1,-7.5,-19.2
C1,N1,P4,P4,N6,0,0,0.0,0.0,0.0,0.0,C1,none,none,none,R,N1,none,none,none,R,P4,none,none,none,R,P4,none,none,none,R,N6,none,none,none,R,17.2,2.9,-17.1,-17.1,-9.8
C1,N1,P4,N6,P5,0,0,0.0,0.0,0.0,0.0,C1,none,none,none,R,N1,none,none,none,R,P4,none,none,none,R,N6,none,none,none,R,P5,none,none,none,R,17.2,2.9,-17.1,-9.8,-19.2
C1,N1,N6,SQ3p,P5,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,P5,none,none,none,R,17.2,2.9,-9.8,-47.8,-19.2
C1,N1,N6,SQ3p,P2,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,P2,none,none,none,R,17.2,2.9,-9.8,-47.8,-13.2
C1,N1,N6,SQ3p,N4a,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,17.2,2.9,-9.8,-47.8,-5.0
C1,N1,N6,Q2,N5a,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,N5,a,none,none,R,17.2,2.9,-9.8,-32.7,-7.5
C1,N1,N6,Q2,N6d,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,N6,d,none,none,R,17.2,2.9,-9.8,-32.7,-9.8
C1,N1,N6,Q2,P1,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,P1,none,none,none,R,17.2,2.9,-9.8,-32.7,-11.1
C1,N1,N6,Q2,P5,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,P5,none,none,none,R,17.2,2.9,-9.8,-32.7,-19.2
C1,N1,N6,Q2,P3,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,P3,none,none,none,R,17.2,2.9,-9.8,-32.7,-15.0
C1,N1,N6,Q2,P3a,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,P3,a,none,none,R,17.2,2.9,-9.8,-32.7,-15.0
C1,N1,N6,Q2,P2,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,P2,none,none,none,R,17.2,2.9,-9.8,-32.7,-13.2
C1,N1,N6,Q2,N3r,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,N3,none,none,r,R,17.2,2.9,-9.8,-32.7,-3.6
C1,N1,N6,Q2,N4a,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,N4,a,none,none,R,17.2,2.9,-9.8,-32.7,-5.0
C1,N1,N6,Q2,N4,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,N4,none,none,none,R,17.2,2.9,-9.8,-32.7,-5.0
C1,N1,N6,Q2,N3a,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,N3,a,none,none,R,17.2,2.9,-9.8,-32.7,-3.6
C1,N1,N6,Q2,N6,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,N6,none,none,none,R,17.2,2.9,-9.8,-32.7,-9.8
C1,N1,N6,Q1,N6d,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q1,none,none,none,R,N6,d,none,none,R,17.2,2.9,-9.8,-24.2,-9.8
C1,N1,N6,Q1,P1,0,0,0.0,1.0,0.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,Q1,none,none,none,R,P1,none,none,none,R,17.2,2.9,-9.8,-24.2,-11.1
C1,N1,N6,N2,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N2,none,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,0.5,-59.2
C1,N1,N6,N1a,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N1,a,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,2.9,-59.2
C1,N1,N6,N3r,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,none,none,r,R,Q4,none,p,none,S,17.2,2.9,-9.8,-3.6,-59.2
C1,N1,N6,N3r,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,none,none,r,R,Q5,none,n,none,R,17.2,2.9,-9.8,-3.6,-64.1
C1,N1,N6,N3r,Q4n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,none,none,r,R,Q4,none,n,none,R,17.2,2.9,-9.8,-3.6,-48.3
C1,N1,N6,N3r,SQ3p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,none,none,r,R,Q3,none,p,none,S,17.2,2.9,-9.8,-3.6,-47.8
C1,N1,N6,N3r,SQ2p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,none,none,r,R,Q2,none,p,none,S,17.2,2.9,-9.8,-3.6,-43.3
C1,N1,N6,N3r,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,none,none,r,R,Q2,none,none,none,R,17.2,2.9,-9.8,-3.6,-32.7
C1,N1,N6,N4a,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,a,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,-5.0,-59.2
C1,N1,N6,N4a,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,a,none,none,R,Q5,none,n,none,R,17.2,2.9,-9.8,-5.0,-64.1
C1,N1,N6,N4a,Q4n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,a,none,none,R,Q4,none,n,none,R,17.2,2.9,-9.8,-5.0,-48.3
C1,N1,N6,N4a,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,a,none,none,R,Q2,none,none,none,R,17.2,2.9,-9.8,-5.0,-32.7
C1,N1,N6,N4a,SQ3p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,a,none,none,R,Q3,none,p,none,S,17.2,2.9,-9.8,-5.0,-47.8
C1,N1,N6,N4a,SQ2p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,a,none,none,R,Q2,none,p,none,S,17.2,2.9,-9.8,-5.0,-43.3
C1,N1,N6,N5a,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N5,a,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,-7.5,-59.2
C1,N1,N6,N5a,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N5,a,none,none,R,Q5,none,n,none,R,17.2,2.9,-9.8,-7.5,-64.1
C1,N1,N6,N5a,Q4n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N5,a,none,none,R,Q4,none,n,none,R,17.2,2.9,-9.8,-7.5,-48.3
C1,N1,N6,N5a,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N5,a,none,none,R,Q2,none,none,none,R,17.2,2.9,-9.8,-7.5,-32.7
C1,N1,N6,N4,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,none,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,-5.0,-59.2
C1,N1,N6,N4,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,none,none,none,R,Q5,none,n,none,R,17.2,2.9,-9.8,-5.0,-64.1
C1,N1,N6,N4,Q4n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,none,none,none,R,Q4,none,n,none,R,17.2,2.9,-9.8,-5.0,-48.3
C1,N1,N6,N4,SQ3p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,none,none,none,R,Q3,none,p,none,S,17.2,2.9,-9.8,-5.0,-47.8
C1,N1,N6,N4,SQ2p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,none,none,none,R,Q2,none,p,none,S,17.2,2.9,-9.8,-5.0,-43.3
C1,N1,N6,N4,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N4,none,none,none,R,Q2,none,none,none,R,17.2,2.9,-9.8,-5.0,-32.7
C1,N1,N6,N3a,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,a,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,-3.6,-59.2
C1,N1,N6,N3a,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,a,none,none,R,Q5,none,n,none,R,17.2,2.9,-9.8,-3.6,-64.1
C1,N1,N6,N3a,Q4n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,a,none,none,R,Q4,none,n,none,R,17.2,2.9,-9.8,-3.6,-48.3
C1,N1,N6,N3a,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N3,a,none,none,R,Q2,none,none,none,R,17.2,2.9,-9.8,-3.6,-32.7
C1,N1,N6,P2,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,P2,none,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,-13.2,-59.2
C1,N1,N6,P2,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,P2,none,none,none,R,Q5,none,n,none,R,17.2,2.9,-9.8,-13.2,-64.1
C1,N1,N6,P2,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,P2,none,none,none,R,Q2,none,none,none,R,17.2,2.9,-9.8,-13.2,-32.7
C1,N1,N6,P4,P5,0,0,0.0,0.0,0.0,0.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,P4,none,none,none,R,P5,none,none,none,R,17.2,2.9,-9.8,-17.1,-19.2
C1,N1,N6,N6,SQ4p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,Q4,none,p,none,S,17.2,2.9,-9.8,-9.8,-59.2
C1,N1,N6,N6,Q5n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,Q5,none,n,none,R,17.2,2.9,-9.8,-9.8,-64.1
C1,N1,N6,N6,Q4n,0,0,0.0,0.0,-1.0,-1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,Q4,none,n,none,R,17.2,2.9,-9.8,-9.8,-48.3
C1,N1,N6,N6,D,0,0,0.0,0.0,-2.0,-2.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,D,none,none,none,R,17.2,2.9,-9.8,-9.8,-78.8
C1,N1,N6,N6,Q1,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,Q1,none,none,none,R,17.2,2.9,-9.8,-9.8,-24.2
C1,N1,N6,N6,SQ3p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,17.2,2.9,-9.8,-9.8,-47.8
C1,N1,N6,N6,SQ2p,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,Q2,none,p,none,S,17.2,2.9,-9.8,-9.8,-43.3
C1,N1,N6,N6,Q2,0,0,0.0,0.0,1.0,1.0,C1,none,none,none,R,N1,none,none,none,R,N6,none,none,none,R,N6,none,none,none,R,Q2,none,none,none,R,17.2,2.9,-9.8,-9.8,-32.7
C1,N6,SQ3p,N2,P1,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N2,none,none,none,R,P1,none,none,none,R,17.2,-9.8,-47.8,0.5,-11.1
C1,N6,SQ3p,N2,N3r,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N2,none,none,none,R,N3,none,none,r,R,17.2,-9.8,-47.8,0.5,-3.6
C1,N6,SQ3p,N2,N4a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N2,none,none,none,R,N4,a,none,none,R,17.2,-9.8,-47.8,0.5,-5.0
C1,N6,SQ3p,N2,N6,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N2,none,none,none,R,N6,none,none,none,R,17.2,-9.8,-47.8,0.5,-9.8
C1,N6,SQ3p,N1a,N6,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N1,a,none,none,R,N6,none,none,none,R,17.2,-9.8,-47.8,2.9,-9.8
C1,N6,SQ3p,N1a,P1,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N1,a,none,none,R,P1,none,none,none,R,17.2,-9.8,-47.8,2.9,-11.1
C1,N6,SQ3p,N1a,N3r,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N1,a,none,none,R,N3,none,none,r,R,17.2,-9.8,-47.8,2.9,-3.6
C1,N6,SQ3p,N1a,N4a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N1,a,none,none,R,N4,a,none,none,R,17.2,-9.8,-47.8,2.9,-5.0
C1,N6,SQ3p,N3r,N2ah,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N2,a,none,h,R,17.2,-9.8,-47.8,-3.6,0.5
C1,N6,SQ3p,N3r,N2a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N2,a,none,none,R,17.2,-9.8,-47.8,-3.6,0.5
C1,N6,SQ3p,N3r,N5a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N5,a,none,none,R,17.2,-9.8,-47.8,-3.6,-7.5
C1,N6,SQ3p,N3r,N6d,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N6,d,none,none,R,17.2,-9.8,-47.8,-3.6,-9.8
C1,N6,SQ3p,N3r,P1,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,P1,none,none,none,R,17.2,-9.8,-47.8,-3.6,-11.1
C1,N6,SQ3p,N3r,P5,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,P5,none,none,none,R,17.2,-9.8,-47.8,-3.6,-19.2
C1,N6,SQ3p,N3r,P3,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,P3,none,none,none,R,17.2,-9.8,-47.8,-3.6,-15.0
C1,N6,SQ3p,N3r,P3a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,P3,a,none,none,R,17.2,-9.8,-47.8,-3.6,-15.0
C1,N6,SQ3p,N3r,P2,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,P2,none,none,none,R,17.2,-9.8,-47.8,-3.6,-13.2
C1,N6,SQ3p,N3r,N3r,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N3,none,none,r,R,17.2,-9.8,-47.8,-3.6,-3.6
C1,N6,SQ3p,N3r,N4a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N4,a,none,none,R,17.2,-9.8,-47.8,-3.6,-5.0
C1,N6,SQ3p,N3r,N4,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N4,none,none,none,R,17.2,-9.8,-47.8,-3.6,-5.0
C1,N6,SQ3p,N3r,N3a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N3,a,none,none,R,17.2,-9.8,-47.8,-3.6,-3.6
C1,N6,SQ3p,N3r,N6,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N3,none,none,r,R,N6,none,none,none,R,17.2,-9.8,-47.8,-3.6,-9.8
C1,N6,SQ3p,N4a,N2ah,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N2,a,none,h,R,17.2,-9.8,-47.8,-5.0,0.5
C1,N6,SQ3p,N4a,N2a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N2,a,none,none,R,17.2,-9.8,-47.8,-5.0,0.5
C1,N6,SQ3p,N4a,N5a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N5,a,none,none,R,17.2,-9.8,-47.8,-5.0,-7.5
C1,N6,SQ3p,N4a,N6d,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N6,d,none,none,R,17.2,-9.8,-47.8,-5.0,-9.8
C1,N6,SQ3p,N4a,P1,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,P1,none,none,none,R,17.2,-9.8,-47.8,-5.0,-11.1
C1,N6,SQ3p,N4a,P5,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,P5,none,none,none,R,17.2,-9.8,-47.8,-5.0,-19.2
C1,N6,SQ3p,N4a,P3,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,P3,none,none,none,R,17.2,-9.8,-47.8,-5.0,-15.0
C1,N6,SQ3p,N4a,P3a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,P3,a,none,none,R,17.2,-9.8,-47.8,-5.0,-15.0
C1,N6,SQ3p,N4a,P2,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,P2,none,none,none,R,17.2,-9.8,-47.8,-5.0,-13.2
C1,N6,SQ3p,N4a,N3r,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N3,none,none,r,R,17.2,-9.8,-47.8,-5.0,-3.6
C1,N6,SQ3p,N4a,N4a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N4,a,none,none,R,17.2,-9.8,-47.8,-5.0,-5.0
C1,N6,SQ3p,N4a,N3a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N3,a,none,none,R,17.2,-9.8,-47.8,-5.0,-3.6
C1,N6,SQ3p,N4a,N6,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N6,none,none,none,R,17.2,-9.8,-47.8,-5.0,-9.8
C1,N6,SQ3p,N4a,N4,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N4,a,none,none,R,N4,none,none,none,R,17.2,-9.8,-47.8,-5.0,-5.0
C1,N6,SQ3p,N5a,N2a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N5,a,none,none,R,N2,a,none,none,R,17.2,-9.8,-47.8,-7.5,0.5
C1,N6,SQ3p,N5a,N5a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N5,a,none,none,R,N5,a,none,none,R,17.2,-9.8,-47.8,-7.5,-7.5
C1,N6,SQ3p,N5a,N6d,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N5,a,none,none,R,N6,d,none,none,R,17.2,-9.8,-47.8,-7.5,-9.8
C1,N6,SQ3p,N5a,P1,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N5,a,none,none,R,P1,none,none,none,R,17.2,-9.8,-47.8,-7.5,-11.1
C1,N6,SQ3p,N5a,P5,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N5,a,none,none,R,P5,none,none,none,R,17.2,-9.8,-47.8,-7.5,-19.2
C1,N6,SQ3p,N5a,P3,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N5,a,none,none,R,P3,none,none,none,R,17.2,-9.8,-47.8,-7.5,-15.0
C1,N6,SQ3p,N5a,P3a,0,0,1.0,0.0,0.0,1.0,C1,none,none,none,R,N6,none,none,none,R,Q3,none,p,none,S,N5,a,none,none,R,P3,a,none,none,R,17.2,-9.8,-47.8,-7.5,-15.0
